47,83,-38,9.07859992980957,-4.32619571685791,-11.491955757141113,1.8577059507369995,0.7875599265098572,-1.0723117589950562,12.735495101175331,-62.98355001907072
53,76,-24,9.07859992980957,-4.32619571685791,-11.491955757141113,1.8577059507369995,0.7875599265098572,-1.0723117589950562,27.32894992362202,-57.6142103461475
15,49,-23,9.07859992980957,-4.32619571685791,-11.491955757141113,1.8577059507369995,0.7875599265098572,-1.0723117589950562,-5.197255100693724,-75.48438624213247
47,83,-38,-21.51545524597168,1.952906608581543,-28.51835823059082,-3.080038070678711,1.6038472652435303,-1.7375544309616089,88.07653811540843,-93.17206606457398
53,76,-24,-21.51545524597168,1.952906608581543,-28.51835823059082,-3.080038070678711,1.6038472652435303,-1.7375544309616089,102.66999293785511,-87.80272639165082
15,49,-23,-21.51545524597168,1.952906608581543,-28.51835823059082,-3.080038070678711,1.6038472652435303,-1.7375544309616089,70.14378791353937,-105.67290228763576
47,83,-38,9.390131950378418,-30.459516525268555,-6.165372371673584,-0.5028546452522278,-0.6418396234512329,0.7170976400375366,-5.6678078672789525,98.57774733781741
53,76,-24,9.390131950378418,-30.459516525268555,-6.165372371673584,-0.5028546452522278,-0.6418396234512329,0.7170976400375366,8.925646955167736,103.94708701074063
15,49,-23,9.390131950378418,-30.459516525268555,-6.165372371673584,-0.5028546452522278,-0.6418396234512329,0.7170976400375366,-23.600558069148008,86.07691111475566
47,83,-38,23.11945915222168,-1.5269839763641357,-21.953777313232422,2.6280531883239746,0.4800700843334198,-0.9561195373535156,4.562641738003208,-53.905237270669375
53,76,-24,23.11945915222168,-1.5269839763641357,-21.953777313232422,2.6280531883239746,0.4800700843334198,-0.9561195373535156,19.156096560449896,-48.53589759774616
15,49,-23,23.11945915222168,-1.5269839763641357,-21.953777313232422,2.6280531883239746,0.4800700843334198,-0.9561195373535156,-13.370108463865847,-66.40607349373113
47,83,-38,-36.31978988647461,15.933326721191406,-35.62775421142578,-2.891225576400757,2.9968972206115723,-1.2874705791473389,96.59518117048094,-130.19363379778542
53,76,-24,-36.31978988647461,15.933326721191406,-35.62775421142578,-2.891225576400757,2.9968972206115723,-1.2874705791473389,111.18863599292763,-124.8242941248622
15,49,-23,-36.31978988647461,15.933326721191406,-35.62775421142578,-2.891225576400757,2.9968972206115723,-1.2874705791473389,78.66243096861189,-142.69447002084718
47,83,-38,-1.0379374027252197,-27.621326446533203,-15.556856155395508,-2.286377429962158,0.733780026435852,-1.5627080202102661,54.86115042628819,9.57606085487356
53,76,-24,-1.0379374027252197,-27.621326446533203,-15.556856155395508,-2.286377429962158,0.733780026435852,-1.5627080202102661,69.45460524873488,14.945400527796778
15,49,-23,-1.0379374027252197,-27.621326446533203,-15.556856155395508,-2.286377429962158,0.733780026435852,-1.5627080202102661,36.928400224419136,-2.924775368188193
47,83,-38,39.74958038330078,-1.8543192148208618,-23.174257278442383,2.9419779777526855,-0.11488673835992813,-0.5730503797531128,-8.713451466128333,-65.38586429722614
53,76,-24,39.74958038330078,-1.8543192148208618,-23.174257278442383,2.9419779777526855,-0.11488673835992813,-0.5730503797531128,5.880003356318355,-60.01652462430286
15,49,-23,39.74958038330078,-1.8543192148208618,-23.174257278442383,2.9419779777526855,-0.11488673835992813,-0.5730503797531128,-26.64620166799739,-77.88670052028783
